number_offices,activities_conducted,year,job_id,pdf_key,filing_id,number_employees,ein,region,specific_type_activity,total_expenditures,source_url
,Programservices,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,East Asia and Pacific,Student services,22043,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Grantmaking,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,South Asia,,695743,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Investments,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,East Asia and Pacific,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Fundraising,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Europe Including Iceland & Greenland),,59246,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Grantmaking,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Iceland,,5351568,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Program Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Europe Including Iceland freenland,Service Centers,245139,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,See Add'IData,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
25,,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,305,42103580,Totals,,96031393,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Fundraising,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Central merica and the Carbbear,,481,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Grantmaking,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Central merica the Caribbean,,303788,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Program services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Central merica the anbbea,Academic Support,20973,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Program Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,:entral America the :aribbean,Instruction,58431,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Program services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,entral merica the Caribbear,Research and other academic activity,228975,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Investments,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Central merica the Taribbean,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Fundraising,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,East Asia and Pacific,,3593,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Grantmaking,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,East Asia and Pacific,,1269299,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr m services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,South,Academic support,96447,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,South Asia,institutional support,403,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Programservices,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,South Asia,instruction,920.156,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
1,Program Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,10,42103580,South Asia,Research other academic activity,1119706,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Europe Including Iceland 8 Greenland,Academic Support,689566,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr amservices,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,South,student services,12382,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,cluding Iceland & Greenland),institutional Support,80288,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Grantmaking,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,South,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Program Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Europe Including Iceland ;reenland),Instruction,4676915,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,INVESTMENTS,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,South A:,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
5,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,15,42103580,urope including Icelan & Greenland),Research other academic activity,8736896,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Fundraising,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Sub- Saharan Africa,,1642,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Prog Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,urope cluding Iceland Greenland),Student Services,321429,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
4,Grantmaking,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,219,42103580,Sub- Saharan Africa,,43431884,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,vestments,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Europe :luding Icelan & Greenland,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Saharan Africa,Services centers,272,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
1,Grantmaking,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,2,42103580,Middle East and North Africa,,698609,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Middle East and North  Africa,Service centers,26658,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Middle East and North Africa,Academic support,31354,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Programservices,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Middle East and North Africa,Institutional support,7637,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Sub- Saharan Africa,Academic support,132752,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Sub- Saharan Africa,instruction,782143,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Program services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Sub- Saharan Africa,Research other academic activity,5575512,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Investments,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Saharan Africa,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Middle East and North Africa,Instruction,674753,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Middle East and North Africa,Research other academicactivity,325683,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Middle East and North Africa,Student Services,80648,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Investment,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Middle East and North Africa,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Fundraising,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,North merica,,33431,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Grantmaking,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,North merica,,676647,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Prog Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,North merica,Service Centers,83348,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,North merica,Academic Support,400150,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,North menca,institutional support,103220,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progi Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,North merica,Instruction,857731,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,1,42103580,North America,Research other academic activity,858957,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Progr Services,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,North menca,Student Services,24225,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Investments,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,North menca,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Grantmaking,2010,67217e04d83f69ffbbb461b0a23648b037b4a36d0c5ebdb32d3186b19d6a6fd5,EIN_42103580_YEAR_2010_FORMTYPE_990.pdf,42103580_2010,,42103580,Russia Newly Independ States,,243041,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F04-2103580_990_201006.pdf
,Program services,2009,39a01f8db463f679117fdacb620001ca824b9e225188f00d7430870eabfbe0c0,EIN_640866959_YEAR_2009_FORMTYPE_990.pdf,640866959_2009,,640866959,Central America and the Carribean,Christian Missions,97911,https://projects.propublica.org/nonprofits/download-filing?path=2011_02_EO%2F64-0866959_990_200912.pdf
,Program services,2009,39a01f8db463f679117fdacb620001ca824b9e225188f00d7430870eabfbe0c0,EIN_640866959_YEAR_2009_FORMTYPE_990.pdf,640866959_2009,,640866959,East Asia and the Pacific,Christian Missions,51043,https://projects.propublica.org/nonprofits/download-filing?path=2011_02_EO%2F64-0866959_990_200912.pdf
,Program services,2009,39a01f8db463f679117fdacb620001ca824b9e225188f00d7430870eabfbe0c0,EIN_640866959_YEAR_2009_FORMTYPE_990.pdf,640866959_2009,,640866959,Sub-Saharan - Africa,Christian Missions,96926,https://projects.propublica.org/nonprofits/download-filing?path=2011_02_EO%2F64-0866959_990_200912.pdf
,Program services,2009,39a01f8db463f679117fdacb620001ca824b9e225188f00d7430870eabfbe0c0,EIN_640866959_YEAR_2009_FORMTYPE_990.pdf,640866959_2009,,640866959,South America,Christian Missions,64913,https://projects.propublica.org/nonprofits/download-filing?path=2011_02_EO%2F64-0866959_990_200912.pdf
,,2009,39a01f8db463f679117fdacb620001ca824b9e225188f00d7430870eabfbe0c0,EIN_640866959_YEAR_2009_FORMTYPE_990.pdf,640866959_2009,,640866959,Totals,,310793,https://projects.propublica.org/nonprofits/download-filing?path=2011_02_EO%2F64-0866959_990_200912.pdf
,Program services,2010,e2057c3fca620cdd5b6e73d738040356b9795ac3cc1bde6e885271041e08ca76,EIN_640866959_YEAR_2010_FORMTYPE_990.pdf,640866959_2010,,640866959,Central America and the Caribb,Christian Missions,188463,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F64-0866959_990_201012.pdf
,Program services,2010,e2057c3fca620cdd5b6e73d738040356b9795ac3cc1bde6e885271041e08ca76,EIN_640866959_YEAR_2010_FORMTYPE_990.pdf,640866959_2010,,640866959,East Asia and the Pacific,Christian Missions,22910,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F64-0866959_990_201012.pdf
,Program services,2010,e2057c3fca620cdd5b6e73d738040356b9795ac3cc1bde6e885271041e08ca76,EIN_640866959_YEAR_2010_FORMTYPE_990.pdf,640866959_2010,,640866959,Sub-Saharan Africa,Christian Missions,102224,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F64-0866959_990_201012.pdf
,Program services,2010,e2057c3fca620cdd5b6e73d738040356b9795ac3cc1bde6e885271041e08ca76,EIN_640866959_YEAR_2010_FORMTYPE_990.pdf,640866959_2010,,640866959,South America,Christian Missions,25857,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F64-0866959_990_201012.pdf
0,PROGRAM SERVICES,2008,8f3144ba40a47f25411e005348fa02e56fc6f681e429ecf72640d0a087e97009,EIN_752191528_YEAR_2008_FORMTYPE_990.pdf,752191528_2008,0,752191528,EAST ASIA AND THE PACIFIC,BIBLICAL COUNSELING TRAINING USING HFTH RESOURCES,115659,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F75-2191528_990_200812.pdf
0,PROGRAM SERVICES,2008,8f3144ba40a47f25411e005348fa02e56fc6f681e429ecf72640d0a087e97009,EIN_752191528_YEAR_2008_FORMTYPE_990.pdf,752191528_2008,0,752191528,EUROPE,BIBLICAL COUNSELING TRAINING USING HFTH RESOURCES,112506,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F75-2191528_990_200812.pdf
0,PROGRAM SERVICES,2008,8f3144ba40a47f25411e005348fa02e56fc6f681e429ecf72640d0a087e97009,EIN_752191528_YEAR_2008_FORMTYPE_990.pdf,752191528_2008,0,752191528,NORTH AMERICA,BIBLICAL COUNSELING TRAINING USING HFTH RESOURCES,98492,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F75-2191528_990_200812.pdf
0,PROGRAM SERVICES,2008,8f3144ba40a47f25411e005348fa02e56fc6f681e429ecf72640d0a087e97009,EIN_752191528_YEAR_2008_FORMTYPE_990.pdf,752191528_2008,0,752191528,RUSSIA & THE NEWLY INDEPENDENT STATES,BIBLICAL COUNSELING TRAINING USING HFTH RESOURCES,12300,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F75-2191528_990_200812.pdf
0,PROGRAM SERVICES,2008,8f3144ba40a47f25411e005348fa02e56fc6f681e429ecf72640d0a087e97009,EIN_752191528_YEAR_2008_FORMTYPE_990.pdf,752191528_2008,0,752191528,SOUTH ASIA,BIBLICAL COUNSELING TRAINING USING HFTH RESOURCES,63330,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F75-2191528_990_200812.pdf
,,2008,8f3144ba40a47f25411e005348fa02e56fc6f681e429ecf72640d0a087e97009,EIN_752191528_YEAR_2008_FORMTYPE_990.pdf,752191528_2008,,752191528,Totals,,402287,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F75-2191528_990_200812.pdf
,PROGRAM SERVICES,2009,62fbcde38e25cd7dc5561c279d0f545d471587064676b557b5e678d4782ea4cd,EIN_752191528_YEAR_2009_FORMTYPE_990.pdf,752191528_2009,,752191528,EAST ASIA AND THE PACIFIC,BIBLICAL COUNSELING TRAINING,23896,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F75-2191528_990_200912.pdf
,PROGRAM SERVICES,2009,62fbcde38e25cd7dc5561c279d0f545d471587064676b557b5e678d4782ea4cd,EIN_752191528_YEAR_2009_FORMTYPE_990.pdf,752191528_2009,,752191528,EUROPE,BIBLICAL COUNSELING TRAINING UTILIZING HFTH'S RESOURCES,132703,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F75-2191528_990_200912.pdf
,PROGRAM SERVICES,2009,62fbcde38e25cd7dc5561c279d0f545d471587064676b557b5e678d4782ea4cd,EIN_752191528_YEAR_2009_FORMTYPE_990.pdf,752191528_2009,,752191528,NORTH AMERICA,BIBLICAL COUNSELING TRAINING USING HFTH RESOURCES,152263,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F75-2191528_990_200912.pdf
,PROGRAM SERVICES,2009,62fbcde38e25cd7dc5561c279d0f545d471587064676b557b5e678d4782ea4cd,EIN_752191528_YEAR_2009_FORMTYPE_990.pdf,752191528_2009,,752191528,RUSSIA $ THE NEWLY INDEPENDENT STATES,BIBLICAL COUNSELING TRAINING USING HFTH RESOURCES,7000,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F75-2191528_990_200912.pdf
,PROGRAM SERVICES,2009,62fbcde38e25cd7dc5561c279d0f545d471587064676b557b5e678d4782ea4cd,EIN_752191528_YEAR_2009_FORMTYPE_990.pdf,752191528_2009,,752191528,SOUTH AMERICA,BIBLICAL COUNSELING TRAINING USING HFTH RESOURCES,13680,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F75-2191528_990_200912.pdf
,PROGRAM SERVICES,2009,62fbcde38e25cd7dc5561c279d0f545d471587064676b557b5e678d4782ea4cd,EIN_752191528_YEAR_2009_FORMTYPE_990.pdf,752191528_2009,,752191528,SOUTH ASIA,BIBLICAL COUNSELING TRAINING USING HFTH RESOURCES,107484,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F75-2191528_990_200912.pdf
0,,2009,62fbcde38e25cd7dc5561c279d0f545d471587064676b557b5e678d4782ea4cd,EIN_752191528_YEAR_2009_FORMTYPE_990.pdf,752191528_2009,0,752191528,Totals,,437026,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F75-2191528_990_200912.pdf
0,Program Services,2010,96623f4dd46974fcf468a512c60294855440e48e943e102eb54b636ec87c25a1,EIN_752191528_YEAR_2010_FORMTYPE_990.pdf,752191528_2010,0,752191528,East Asia and the Pacific,Training and Marketing,10000,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F75-2191528_990_201012.pdf
0,Program Services,2010,96623f4dd46974fcf468a512c60294855440e48e943e102eb54b636ec87c25a1,EIN_752191528_YEAR_2010_FORMTYPE_990.pdf,752191528_2010,0,752191528,Europe,Broadcasting and Translation,116327,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F75-2191528_990_201012.pdf
0,Program Services,2010,96623f4dd46974fcf468a512c60294855440e48e943e102eb54b636ec87c25a1,EIN_752191528_YEAR_2010_FORMTYPE_990.pdf,752191528_2010,0,752191528,North America,Media Broadcasting,110667,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F75-2191528_990_201012.pdf
0,Program Services,2010,96623f4dd46974fcf468a512c60294855440e48e943e102eb54b636ec87c25a1,EIN_752191528_YEAR_2010_FORMTYPE_990.pdf,752191528_2010,0,752191528,Russia & the Newly Independent States,Printing and Training,190530,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F75-2191528_990_201012.pdf
0,Program Services,2010,96623f4dd46974fcf468a512c60294855440e48e943e102eb54b636ec87c25a1,EIN_752191528_YEAR_2010_FORMTYPE_990.pdf,752191528_2010,0,752191528,South Asia,Bible Translation,46531,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F75-2191528_990_201012.pdf
,,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,,411652782,,,9433,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
0,,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,73,411652782,Totals,,1498963,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
0,Program Services,2008,46a8eccbe5776ee753ecd1879fc10db3882602f1e509d2c9e4f7718023aafb63,EIN_411652782_YEAR_2008_FORMTYPE_990.pdf,411652782_2008,1,411652782,East Asia & Pacific,Evangelism/Church,,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F41-1652782_990_200812.pdf
